bucket	descriptor	proposed_name	source	evidence	risk	path
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$3$1;	MediaBrowser2ImplLegacy$3$1	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$3$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$3$2;	MediaBrowser2ImplLegacy$3$2	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$3$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$3;	MediaBrowser2ImplLegacy$3	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$4$1;	MediaBrowser2ImplLegacy$4$1	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$4$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$4;	MediaBrowser2ImplLegacy$4	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$5$1;	MediaBrowser2ImplLegacy$5$1	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$5$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$5$2;	MediaBrowser2ImplLegacy$5$2	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$5$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$5;	MediaBrowser2ImplLegacy$5	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$5.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$GetChildrenCallback$1;	MediaBrowser2ImplLegacy$GetChildrenCallback$1	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$GetChildrenCallback$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$GetChildrenCallback;	MediaBrowser2ImplLegacy$GetChildrenCallback	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$GetChildrenCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$GetLibraryRootCallback$1;	MediaBrowser2ImplLegacy$GetLibraryRootCallback$1	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$GetLibraryRootCallback$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$GetLibraryRootCallback;	MediaBrowser2ImplLegacy$GetLibraryRootCallback	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$GetLibraryRootCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$SubscribeCallback$1;	MediaBrowser2ImplLegacy$SubscribeCallback$1	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$SubscribeCallback$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy$SubscribeCallback;	MediaBrowser2ImplLegacy$SubscribeCallback	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy$SubscribeCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowser2ImplLegacy;	MediaBrowser2ImplLegacy	MediaBrowser2ImplLegacy.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowser2ImplLegacy.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$CallbackHandler;	MediaBrowserCompat$CallbackHandler	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$CallbackHandler.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ConnectionCallback$ConnectionCallbackInternal;	MediaBrowserCompat$ConnectionCallback$ConnectionCallbackInternal	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ConnectionCallback$ConnectionCallbackInternal.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ConnectionCallback$StubApi21;	MediaBrowserCompat$ConnectionCallback$StubApi21	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ConnectionCallback$StubApi21.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ConnectionCallback;	MediaBrowserCompat$ConnectionCallback	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ConnectionCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$CustomActionCallback;	MediaBrowserCompat$CustomActionCallback	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$CustomActionCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$CustomActionResultReceiver;	MediaBrowserCompat$CustomActionResultReceiver	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$CustomActionResultReceiver.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ItemCallback$StubApi23;	MediaBrowserCompat$ItemCallback$StubApi23	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ItemCallback$StubApi23.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ItemCallback;	MediaBrowserCompat$ItemCallback	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ItemCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ItemReceiver;	MediaBrowserCompat$ItemReceiver	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ItemReceiver.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImpl;	MediaBrowserCompat$MediaBrowserImpl	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$1;	MediaBrowserCompat$MediaBrowserImplApi21$1	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$2;	MediaBrowserCompat$MediaBrowserImplApi21$2	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$3;	MediaBrowserCompat$MediaBrowserImplApi21$3	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$4;	MediaBrowserCompat$MediaBrowserImplApi21$4	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$5;	MediaBrowserCompat$MediaBrowserImplApi21$5	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$5.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$6;	MediaBrowserCompat$MediaBrowserImplApi21$6	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$6.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$7;	MediaBrowserCompat$MediaBrowserImplApi21$7	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21$7.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21;	MediaBrowserCompat$MediaBrowserImplApi21	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi21.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi23;	MediaBrowserCompat$MediaBrowserImplApi23	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi23.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi26;	MediaBrowserCompat$MediaBrowserImplApi26	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplApi26.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$1;	MediaBrowserCompat$MediaBrowserImplBase$1	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$2;	MediaBrowserCompat$MediaBrowserImplBase$2	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$3;	MediaBrowserCompat$MediaBrowserImplBase$3	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$4;	MediaBrowserCompat$MediaBrowserImplBase$4	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$5;	MediaBrowserCompat$MediaBrowserImplBase$5	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$5.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$6;	MediaBrowserCompat$MediaBrowserImplBase$6	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$6.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection$1;	MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection$1	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection$2;	MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection$2	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection;	MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase$MediaServiceConnection.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase;	MediaBrowserCompat$MediaBrowserImplBase	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserImplBase.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaBrowserServiceCallbackImpl;	MediaBrowserCompat$MediaBrowserServiceCallbackImpl	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaBrowserServiceCallbackImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaItem$1;	MediaBrowserCompat$MediaItem$1	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaItem$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaItem$Flags;	MediaBrowserCompat$MediaItem$Flags	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaItem$Flags.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$MediaItem;	MediaBrowserCompat$MediaItem	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$MediaItem.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$SearchCallback;	MediaBrowserCompat$SearchCallback	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$SearchCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$SearchResultReceiver;	MediaBrowserCompat$SearchResultReceiver	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$SearchResultReceiver.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$ServiceBinderWrapper;	MediaBrowserCompat$ServiceBinderWrapper	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$ServiceBinderWrapper.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$Subscription;	MediaBrowserCompat$Subscription	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$Subscription.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$SubscriptionCallback$StubApi21;	MediaBrowserCompat$SubscriptionCallback$StubApi21	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$SubscriptionCallback$StubApi21.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$SubscriptionCallback$StubApi26;	MediaBrowserCompat$SubscriptionCallback$StubApi26	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$SubscriptionCallback$StubApi26.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat$SubscriptionCallback;	MediaBrowserCompat$SubscriptionCallback	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat$SubscriptionCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompat;	MediaBrowserCompat	MediaBrowserCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompat.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi21$ConnectionCallback;	MediaBrowserCompatApi21$ConnectionCallback	MediaBrowserCompatApi21.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi21$ConnectionCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi21$ConnectionCallbackProxy;	MediaBrowserCompatApi21$ConnectionCallbackProxy	MediaBrowserCompatApi21.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi21$ConnectionCallbackProxy.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi21$MediaItem;	MediaBrowserCompatApi21$MediaItem	MediaBrowserCompatApi21.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi21$MediaItem.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi21$SubscriptionCallback;	MediaBrowserCompatApi21$SubscriptionCallback	MediaBrowserCompatApi21.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi21$SubscriptionCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi21$SubscriptionCallbackProxy;	MediaBrowserCompatApi21$SubscriptionCallbackProxy	MediaBrowserCompatApi21.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi21$SubscriptionCallbackProxy.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi21;	MediaBrowserCompatApi21	MediaBrowserCompatApi21.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi21.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi23$ItemCallback;	MediaBrowserCompatApi23$ItemCallback	MediaBrowserCompatApi23.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi23$ItemCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi23$ItemCallbackProxy;	MediaBrowserCompatApi23$ItemCallbackProxy	MediaBrowserCompatApi23.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi23$ItemCallbackProxy.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi23;	MediaBrowserCompatApi23	MediaBrowserCompatApi23.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi23.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi26$SubscriptionCallback;	MediaBrowserCompatApi26$SubscriptionCallback	MediaBrowserCompatApi26.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi26$SubscriptionCallback.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi26$SubscriptionCallbackProxy;	MediaBrowserCompatApi26$SubscriptionCallbackProxy	MediaBrowserCompatApi26.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi26$SubscriptionCallbackProxy.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatApi26;	MediaBrowserCompatApi26	MediaBrowserCompatApi26.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatApi26.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserCompatUtils;	MediaBrowserCompatUtils	MediaBrowserCompatUtils.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserCompatUtils.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserProtocol;	MediaBrowserProtocol	MediaBrowserProtocol.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserProtocol.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$1;	MediaBrowserServiceCompat$1	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$2;	MediaBrowserServiceCompat$2	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$3;	MediaBrowserServiceCompat$3	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$4;	MediaBrowserServiceCompat$4	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$4.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$BrowserRoot;	MediaBrowserServiceCompat$BrowserRoot	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$BrowserRoot.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$ConnectionRecord$1;	MediaBrowserServiceCompat$ConnectionRecord$1	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$ConnectionRecord$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$ConnectionRecord;	MediaBrowserServiceCompat$ConnectionRecord	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$ConnectionRecord.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImpl;	MediaBrowserServiceCompat$MediaBrowserServiceImpl	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImpl.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$1;	MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$1	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$1.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$2;	MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$2	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$2.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$3;	MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$3	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21$3.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21;	MediaBrowserServiceCompat$MediaBrowserServiceImplApi21	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi21.smali
CLASSIFY_SUPPORT_THIRD_PARTY	Landroid/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi23$1;	MediaBrowserServiceCompat$MediaBrowserServiceImplApi23$1	MediaBrowserServiceCompat.java	support/third-party prefix	low app-maintainer value	app/apktool/smali_classes3/android/support/v4/media/MediaBrowserServiceCompat$MediaBrowserServiceImplApi23$1.smali
